FL_DATE,AIRLINE,AIRLINE_CODE,DOT_CODE,FL_NUMBER,ORIGIN,DEST,CRS_DEP_TIME,DEP_TIME,DEP_DELAY,CRS_ARR_TIME,ARR_TIME,ARR_DELAY,CANCELLED,CANCELLATION_CODE,DIVERTED,AIR_TIME,DISTANCE,DELAY_CATEGORY,ORIGIN_CITY_NAME,ORIGIN_STATE,DEST_CITY_NAME,DEST_STATE
2021-07-10,Republic Airline,YX,20452,3463,DFW,ORD,1030,1028.0,-2.0,1255,1245.0,-10.0,0,,0,110.0,801,No Delay,Dallas/Fort Worth,TX,Chicago,IL
2022-03-25,SkyWest Airlines Inc.,OO,20304,5024,IAD,SHD,1030,1019.0,-11.0,1124,1102.0,-22.0,0,,0,23.0,91,No Delay,Washington,DC,Staunton,VA
2020-03-27,Southwest Airlines Co.,WN,19393,1894,SAN,SJC,1630,1628.0,-2.0,1800,1738.0,-22.0,0,,0,62.0,417,No Delay,San Diego,CA,San Jose,CA
2020-07-09,PSA Airlines Inc.,OH,20397,5470,TYS,CLT,700,651.0,-9.0,811,755.0,-16.0,0,,0,40.0,177,No Delay,Knoxville,TN,Charlotte,NC
2019-02-26,SkyWest Airlines Inc.,OO,20304,5349,ACV,SFO,1100,,,1217,,,1,B,0,,250,No Delay,Arcata/Eureka,CA,San Francisco,CA
2023-08-08,SkyWest Airlines Inc.,OO,20304,3963,PDX,SEA,909,904.0,-5.0,1032,1001.0,-31.0,0,,0,37.0,129,No Delay,Portland,OR,Seattle,WA
2020-12-04,Spirit Air Lines,NK,20416,498,RDU,FLL,1825,1819.0,-6.0,2034,2016.0,-18.0,0,,0,99.0,680,No Delay,Raleigh/Durham,NC,Fort Lauderdale,FL
2021-06-13,United Air Lines Inc.,UA,19977,263,DEN,RNO,1955,2107.0,72.0,2113,2224.0,71.0,0,,0,119.0,804,Weather,Denver,CO,Reno,NV
2022-03-19,JetBlue Airways,B6,20409,182,BNA,FLL,600,559.0,-1.0,919,926.0,7.0,0,,0,118.0,793,No Delay,Nashville,TN,Fort Lauderdale,FL
2019-09-19,SkyWest Airlines Inc.,OO,20304,3277,HPN,ORD,1630,1622.0,-8.0,1814,1750.0,-24.0,0,,0,106.0,738,No Delay,White Plains,NY,Chicago,IL
2021-05-26,American Airlines Inc.,AA,19805,582,PHL,LAX,855,850.0,-5.0,1151,1137.0,-14.0,0,,0,314.0,2402,No Delay,Philadelphia,PA,Los Angeles,CA
2022-12-28,Hawaiian Airlines Inc.,HA,19690,172,HNL,ITO,830,827.0,-3.0,925,921.0,-4.0,0,,0,35.0,216,No Delay,Honolulu,HI,Hilo,HI
2023-02-28,United Air Lines Inc.,UA,19977,1677,EWR,DEN,1957,2010.0,13.0,2215,2251.0,36.0,0,,0,251.0,1605,Carrier,Newark,NJ,Denver,CO
2020-04-27,ExpressJet Airlines LLC,EV,20366,4331,IAH,SHV,1000,,,1104,,,1,D,0,,192,No Delay,Houston,TX,Shreveport,LA
2019-07-01,American Airlines Inc.,AA,19805,1994,ATL,CLT,516,514.0,-2.0,632,621.0,-11.0,0,,0,41.0,226,No Delay,Atlanta,GA,Charlotte,NC
2019-05-08,Southwest Airlines Co.,WN,19393,1456,LAS,BWI,740,740.0,0.0,1515,1505.0,-10.0,0,,0,249.0,2106,No Delay,Las Vegas,NV,Baltimore,MD
2019-04-18,Endeavor Air Inc.,9E,20363,5341,CVG,LGA,1135,1133.0,-2.0,1329,1311.0,-18.0,0,,0,84.0,585,No Delay,Cincinnati,OH,New York,NY
2019-09-24,Southwest Airlines Co.,WN,19393,45,LBB,DAL,1540,1533.0,-7.0,1650,1647.0,-3.0,0,,0,57.0,293,No Delay,Lubbock,TX,Dallas,TX
2022-08-16,Envoy Air,MQ,20398,3707,AUS,STL,1825,1820.0,-5.0,2029,2018.0,-11.0,0,,0,101.0,721,No Delay,Austin,TX,St. Louis,MO
2021-02-19,Southwest Airlines Co.,WN,19393,727,HNL,ITO,920,916.0,-4.0,1025,1009.0,-16.0,0,,0,40.0,216,No Delay,Honolulu,HI,Hilo,HI
2023-04-29,Southwest Airlines Co.,WN,19393,1052,OAK,BUR,1120,1118.0,-2.0,1230,1220.0,-10.0,0,,0,52.0,325,No Delay,Oakland,CA,Burbank,CA
2021-06-18,Alaska Airlines Inc.,AS,19930,1017,MSP,SEA,700,653.0,-7.0,850,844.0,-6.0,0,,0,206.0,1399,No Delay,Minneapolis,MN,Seattle,WA
2021-07-22,Southwest Airlines Co.,WN,19393,1414,MDW,PHX,1255,1255.0,0.0,1430,1402.0,-28.0,0,,0,171.0,1444,No Delay,Chicago,IL,Phoenix,AZ
2022-04-22,PSA Airlines Inc.,OH,20397,5347,BDL,DCA,2030,2042.0,12.0,2200,2211.0,11.0,0,,0,49.0,313,No Delay,Hartford,CT,Washington,DC
2021-04-27,PSA Airlines Inc.,OH,20397,5053,ECP,CLT,1445,1437.0,-8.0,1730,1728.0,-2.0,0,,0,74.0,437,No Delay,Panama City,FL,Charlotte,NC
2019-06-26,Southwest Airlines Co.,WN,19393,1333,LAX,PDX,720,720.0,0.0,935,931.0,-4.0,0,,0,110.0,834,No Delay,Los Angeles,CA,Portland,OR
2022-02-04,SkyWest Airlines Inc.,OO,20304,3861,DTW,SDF,1020,1315.0,175.0,1151,1438.0,167.0,0,,0,64.0,306,Carrier,Detroit,MI,Louisville,KY
2019-03-16,Delta Air Lines Inc.,DL,19790,2755,ATL,DTW,1100,1058.0,-2.0,1255,1249.0,-6.0,0,,0,85.0,594,No Delay,Atlanta,GA,Detroit,MI
2019-11-09,Mesa Airlines Inc.,YV,20378,5942,DFW,HSV,1055,1049.0,-6.0,1246,1228.0,-18.0,0,,0,78.0,603,No Delay,Dallas/Fort Worth,TX,Huntsville,AL
2022-05-23,Alaska Airlines Inc.,AS,19930,614,SEA,SMF,645,638.0,-7.0,837,820.0,-17.0,0,,0,78.0,605,No Delay,Seattle,WA,Sacramento,CA
2019-08-01,Alaska Airlines Inc.,AS,19930,1744,SEA,SFO,935,939.0,4.0,1200,1205.0,5.0,0,,0,113.0,679,No Delay,Seattle,WA,San Francisco,CA
2021-03-23,Mesa Airlines Inc.,YV,20378,6235,BHM,IAH,620,616.0,-4.0,829,830.0,1.0,0,,0,107.0,562,No Delay,Birmingham,AL,Houston,TX
2022-04-12,SkyWest Airlines Inc.,OO,20304,3064,DFW,BRO,2135,2230.0,55.0,2314,6.0,52.0,0,,0,70.0,482,Late Aircraft,Dallas/Fort Worth,TX,Brownsville,TX
2023-03-25,Southwest Airlines Co.,WN,19393,2507,SJC,BUR,1040,1052.0,12.0,1145,1152.0,7.0,0,,0,43.0,296,No Delay,San Jose,CA,Burbank,CA
2023-08-28,Southwest Airlines Co.,WN,19393,481,BOS,BWI,930,931.0,1.0,1100,1049.0,-11.0,0,,0,65.0,369,No Delay,Boston,MA,Baltimore,MD
2022-01-02,Hawaiian Airlines Inc.,HA,19690,90,HNL,BOS,1515,1559.0,44.0,600,639.0,39.0,0,,0,558.0,5095,Carrier,Honolulu,HI,Boston,MA
2022-08-14,SkyWest Airlines Inc.,OO,20304,5601,DEN,RDM,1123,1117.0,-6.0,1310,1244.0,-26.0,0,,0,126.0,898,No Delay,Denver,CO,Bend/Redmond,OR
2019-04-07,PSA Airlines Inc.,OH,20397,5074,PWM,DCA,1419,,,1610,,,1,A,0,,482,No Delay,Portland,ME,Washington,DC
2019-10-22,Hawaiian Airlines Inc.,HA,19690,134,LIH,HNL,732,726.0,-6.0,808,802.0,-6.0,0,,0,25.0,102,No Delay,Lihue,HI,Honolulu,HI
2021-12-23,Delta Air Lines Inc.,DL,19790,2070,MSP,AUS,850,849.0,-1.0,1150,1120.0,-30.0,0,,0,131.0,1042,No Delay,Minneapolis,MN,Austin,TX
2023-01-23,Republic Airline,YX,20452,3614,DCA,EWR,1300,1252.0,-8.0,1420,1427.0,7.0,0,,0,37.0,199,No Delay,Washington,DC,Newark,NJ
2020-03-20,American Airlines Inc.,AA,19805,657,CLT,CHS,1625,,,1729,,,1,A,0,,168,No Delay,Charlotte,NC,Charleston,SC
2022-03-04,SkyWest Airlines Inc.,OO,20304,6266,TUS,LAX,1810,1808.0,-2.0,1900,1847.0,-13.0,0,,0,77.0,451,No Delay,Tucson,AZ,Los Angeles,CA
2019-12-13,SkyWest Airlines Inc.,OO,20304,4172,MSP,MBS,2024,2024.0,0.0,2329,2356.0,27.0,0,,0,62.0,463,NAS,Minneapolis,MN,Saginaw/Bay City/Midland,MI
2021-04-11,Delta Air Lines Inc.,DL,19790,1659,PHX,SLC,1045,1032.0,-13.0,1323,1316.0,-7.0,0,,0,75.0,507,No Delay,Phoenix,AZ,Salt Lake City,UT
2019-04-26,SkyWest Airlines Inc.,OO,20304,3743,CID,DTW,630,634.0,4.0,913,918.0,5.0,0,,0,74.0,430,No Delay,Cedar Rapids/Iowa City,IA,Detroit,MI
2022-09-20,American Airlines Inc.,AA,19805,2723,ORD,PHL,1020,1011.0,-9.0,1324,1258.0,-26.0,0,,0,92.0,678,No Delay,Chicago,IL,Philadelphia,PA
2019-08-02,Spirit Air Lines,NK,20416,712,IAH,EWR,615,610.0,-5.0,1042,1118.0,36.0,0,,0,198.0,1400,NAS,Houston,TX,Newark,NJ
2019-09-09,American Airlines Inc.,AA,19805,2522,JFK,LAS,1559,1553.0,-6.0,1848,1826.0,-22.0,0,,0,295.0,2248,No Delay,New York,NY,Las Vegas,NV
2022-07-02,SkyWest Airlines Inc.,OO,20304,3780,FAT,SLC,1735,1733.0,-2.0,2014,1958.0,-16.0,0,,0,70.0,501,No Delay,Fresno,CA,Salt Lake City,UT
2020-12-10,Southwest Airlines Co.,WN,19393,3402,ONT,DEN,1225,1221.0,-4.0,1535,1519.0,-16.0,0,,0,107.0,819,No Delay,Ontario,CA,Denver,CO
2023-03-09,Delta Air Lines Inc.,DL,19790,2352,DTW,CLT,2140,2132.0,-8.0,2326,2303.0,-23.0,0,,0,72.0,500,No Delay,Detroit,MI,Charlotte,NC
2020-08-04,Delta Air Lines Inc.,DL,19790,881,MSP,DEN,1050,1048.0,-2.0,1145,1140.0,-5.0,0,,0,91.0,680,No Delay,Minneapolis,MN,Denver,CO
2023-01-11,Envoy Air,MQ,20398,3376,DFW,ECP,1312,1315.0,3.0,1501,1507.0,6.0,0,,0,84.0,685,No Delay,Dallas/Fort Worth,TX,Panama City,FL
2023-03-29,JetBlue Airways,B6,20409,405,EWR,FLL,600,550.0,-10.0,902,831.0,-31.0,0,,0,141.0,1065,No Delay,Newark,NJ,Fort Lauderdale,FL
2022-02-01,Delta Air Lines Inc.,DL,19790,2153,SLC,SAT,2059,2053.0,-6.0,45,20.0,-25.0,0,,0,129.0,1087,No Delay,Salt Lake City,UT,San Antonio,TX
2021-08-17,Southwest Airlines Co.,WN,19393,5044,SJC,SNA,1835,1829.0,-6.0,1955,2009.0,14.0,0,,0,56.0,342,No Delay,San Jose,CA,Santa Ana,CA
2022-08-01,United Air Lines Inc.,UA,19977,2679,DEN,ORD,810,806.0,-4.0,1145,1116.0,-29.0,0,,0,112.0,888,No Delay,Denver,CO,Chicago,IL
2021-12-06,Southwest Airlines Co.,WN,19393,6092,MSY,DAL,700,724.0,24.0,835,856.0,21.0,0,,0,78.0,436,Carrier,New Orleans,LA,Dallas,TX
2020-03-22,American Airlines Inc.,AA,19805,2679,DCA,ORD,2059,2125.0,26.0,2218,2303.0,45.0,0,,0,135.0,612,NAS,Washington,DC,Chicago,IL
2021-12-15,Southwest Airlines Co.,WN,19393,940,SDF,DEN,1305,1442.0,97.0,1405,1541.0,96.0,0,,0,158.0,1024,NAS,Louisville,KY,Denver,CO
2022-04-04,Southwest Airlines Co.,WN,19393,1781,SAN,PHX,1715,1738.0,23.0,1825,1841.0,16.0,0,,0,54.0,304,Carrier,San Diego,CA,Phoenix,AZ
2022-06-03,Envoy Air,MQ,20398,3795,ORD,LAN,2035,2024.0,-11.0,2234,2218.0,-16.0,0,,0,36.0,179,No Delay,Chicago,IL,Lansing,MI
2023-08-23,Delta Air Lines Inc.,DL,19790,2556,ATL,DSM,954,947.0,-7.0,1100,1049.0,-11.0,0,,0,106.0,743,No Delay,Atlanta,GA,Des Moines,IA
2023-08-31,Spirit Air Lines,NK,20416,1237,DTW,RSW,952,943.0,-9.0,1238,1229.0,-9.0,0,,0,149.0,1084,No Delay,Detroit,MI,Fort Myers,FL
2023-04-16,Southwest Airlines Co.,WN,19393,2927,BWI,PIT,945,947.0,2.0,1045,1042.0,-3.0,0,,0,35.0,210,No Delay,Baltimore,MD,Pittsburgh,PA
2021-12-16,Southwest Airlines Co.,WN,19393,1191,SJC,BUR,900,906.0,6.0,1010,958.0,-12.0,0,,0,44.0,296,No Delay,San Jose,CA,Burbank,CA
2022-08-04,Republic Airline,YX,20452,4752,ORF,LGA,1029,1018.0,-11.0,1200,1133.0,-27.0,0,,0,55.0,296,No Delay,Norfolk,VA,New York,NY
2021-06-26,American Airlines Inc.,AA,19805,535,ATL,CLT,850,938.0,48.0,1015,1034.0,19.0,0,,0,39.0,226,Carrier,Atlanta,GA,Charlotte,NC
2021-06-04,JetBlue Airways,B6,20409,2202,FLL,JFK,1815,1824.0,9.0,2113,2129.0,16.0,0,,0,149.0,1069,Carrier,Fort Lauderdale,FL,New York,NY
2019-01-05,Republic Airline,YX,20452,3410,DTW,EWR,1315,1358.0,43.0,1510,1528.0,18.0,0,,0,70.0,488,NAS,Detroit,MI,Newark,NJ
2023-01-03,JetBlue Airways,B6,20409,481,DCA,RSW,1300,1425.0,85.0,1553,1651.0,58.0,0,,0,128.0,892,Carrier,Washington,DC,Fort Myers,FL
2023-01-14,Southwest Airlines Co.,WN,19393,2746,FLL,MCO,1910,1934.0,24.0,2025,2031.0,6.0,0,,0,35.0,177,No Delay,Fort Lauderdale,FL,Orlando,FL
2021-02-07,Mesa Airlines Inc.,YV,20378,6240,IAH,MEM,1434,1427.0,-7.0,1611,1601.0,-10.0,0,,0,66.0,468,No Delay,Houston,TX,Memphis,TN
2021-12-31,Southwest Airlines Co.,WN,19393,5038,PHX,IND,1755,1810.0,15.0,2310,2253.0,-17.0,0,,0,152.0,1488,No Delay,Phoenix,AZ,Indianapolis,IN
2019-10-28,American Airlines Inc.,AA,19805,2693,EWR,ORD,1750,2129.0,219.0,1940,2308.0,208.0,0,,0,116.0,719,Late Aircraft,Newark,NJ,Chicago,IL
2020-01-28,Envoy Air,MQ,20398,4265,SBA,DFW,605,553.0,-12.0,1115,1105.0,-10.0,0,,0,166.0,1316,No Delay,Santa Barbara,CA,Dallas/Fort Worth,TX
2022-10-23,United Air Lines Inc.,UA,19977,1495,SJU,IAH,1509,1500.0,-9.0,1852,1851.0,-1.0,0,,0,275.0,2007,No Delay,San Juan,PR,Houston,TX
2023-02-13,United Air Lines Inc.,UA,19977,2264,MCO,IAD,1401,1354.0,-7.0,1625,1601.0,-24.0,0,,0,107.0,758,No Delay,Orlando,FL,Washington,DC
2019-05-29,Republic Airline,YX,20452,4492,SDF,PHL,500,500.0,0.0,702,649.0,-13.0,0,,0,93.0,576,No Delay,Louisville,KY,Philadelphia,PA
2021-05-09,SkyWest Airlines Inc.,OO,20304,3671,SFO,LAX,1959,1953.0,-6.0,2140,2135.0,-5.0,0,,0,57.0,337,No Delay,San Francisco,CA,Los Angeles,CA
2019-08-05,American Airlines Inc.,AA,19805,2357,SLC,DFW,1535,1619.0,44.0,1918,1946.0,28.0,0,,0,124.0,989,Carrier,Salt Lake City,UT,Dallas/Fort Worth,TX
2021-11-24,Alaska Airlines Inc.,AS,19930,540,BOI,SEA,730,723.0,-7.0,825,818.0,-7.0,0,,0,76.0,399,No Delay,Boise,ID,Seattle,WA
2021-06-04,American Airlines Inc.,AA,19805,2602,CLT,DFW,2016,2012.0,-4.0,2203,2152.0,-11.0,0,,0,133.0,936,No Delay,Charlotte,NC,Dallas/Fort Worth,TX
2019-08-12,United Air Lines Inc.,UA,19977,719,IAD,LAX,1730,1725.0,-5.0,2009,1942.0,-27.0,0,,0,295.0,2288,No Delay,Washington,DC,Los Angeles,CA
2021-12-24,American Airlines Inc.,AA,19805,1984,PHX,LAS,1802,1803.0,1.0,1816,1807.0,-9.0,0,,0,43.0,255,No Delay,Phoenix,AZ,Las Vegas,NV
2022-08-25,SkyWest Airlines Inc.,OO,20304,4105,GRB,DTW,700,652.0,-8.0,920,854.0,-26.0,0,,0,46.0,287,No Delay,Green Bay,WI,Detroit,MI
2022-12-16,Southwest Airlines Co.,WN,19393,1743,DEN,HDN,1055,1135.0,40.0,1155,1226.0,31.0,0,,0,27.0,141,Carrier,Denver,CO,Hayden,CO
2021-09-17,Horizon Air,QX,19687,2202,BOI,PAE,815,808.0,-7.0,843,845.0,2.0,0,,0,79.0,419,No Delay,Boise,ID,Everett,WA
2023-01-23,Delta Air Lines Inc.,DL,19790,1119,MCO,CVG,2025,2023.0,-2.0,2231,2231.0,0.0,0,,0,105.0,757,No Delay,Orlando,FL,Cincinnati,OH
2023-08-16,Southwest Airlines Co.,WN,19393,5469,LAS,HOU,800,758.0,-2.0,1305,1257.0,-8.0,0,,0,160.0,1235,No Delay,Las Vegas,NV,Houston,TX
2023-01-16,JetBlue Airways,B6,20409,430,MCO,BQN,2215,2215.0,0.0,154,147.0,-7.0,0,,0,130.0,1129,No Delay,Orlando,FL,Aguadilla,PR
2019-08-22,Delta Air Lines Inc.,DL,19790,1109,MCI,DTW,1358,1353.0,-5.0,1650,1638.0,-12.0,0,,0,80.0,629,No Delay,Kansas City,MO,Detroit,MI
2019-11-02,United Air Lines Inc.,UA,19977,1913,FLL,EWR,1315,1337.0,22.0,1617,1627.0,10.0,0,,0,150.0,1065,No Delay,Fort Lauderdale,FL,Newark,NJ
2019-10-17,Mesa Airlines Inc.,YV,20378,5743,PHX,BUR,1715,1711.0,-4.0,1843,1848.0,5.0,0,,0,73.0,369,No Delay,Phoenix,AZ,Burbank,CA
2023-04-29,Republic Airline,YX,20452,4521,JFK,ORF,2029,,,2213,,,1,C,0,,290,No Delay,New York,NY,Norfolk,VA
2022-04-07,PSA Airlines Inc.,OH,20397,5279,PHL,CHS,2109,2242.0,93.0,2256,46.0,110.0,0,,0,94.0,550,Weather,Philadelphia,PA,Charleston,SC
2022-08-30,SkyWest Airlines Inc.,OO,20304,5091,DEN,RKS,2100,2050.0,-10.0,2205,2146.0,-19.0,0,,0,40.0,260,No Delay,Denver,CO,Rock Springs,WY
2021-08-15,Alaska Airlines Inc.,AS,19930,7,JFK,SEA,715,714.0,-1.0,1028,1002.0,-26.0,0,,0,307.0,2422,No Delay,New York,NY,Seattle,WA
2021-08-18,United Air Lines Inc.,UA,19977,1641,EWR,MCO,1200,1155.0,-5.0,1437,1448.0,11.0,0,,0,139.0,937,No Delay,Newark,NJ,Orlando,FL
2020-01-19,United Air Lines Inc.,UA,19977,2223,DEN,SEA,1911,1929.0,18.0,2122,2128.0,6.0,0,,0,159.0,1024,No Delay,Denver,CO,Seattle,WA
2022-02-21,Allegiant Air,G4,20368,2018,SYR,PIE,1758,1754.0,-4.0,2058,2043.0,-15.0,0,,0,147.0,1111,No Delay,Syracuse,NY,St. Petersburg,FL
2022-12-16,United Air Lines Inc.,UA,19977,2408,SNA,DEN,842,840.0,-2.0,1205,1157.0,-8.0,0,,0,110.0,846,No Delay,Santa Ana,CA,Denver,CO
2019-10-23,Frontier Airlines Inc.,F9,20436,2314,CLT,PHL,1943,1949.0,6.0,2132,2115.0,-17.0,0,,0,67.0,449,No Delay,Charlotte,NC,Philadelphia,PA
2020-11-20,American Airlines Inc.,AA,19805,553,CLT,DEN,1505,1511.0,6.0,1651,1650.0,-1.0,0,,0,193.0,1337,No Delay,Charlotte,NC,Denver,CO
2020-10-26,Southwest Airlines Co.,WN,19393,32,DAL,TUL,1545,1540.0,-5.0,1655,1627.0,-28.0,0,,0,36.0,238,No Delay,Dallas,TX,Tulsa,OK
2019-02-20,SkyWest Airlines Inc.,OO,20304,5796,DEN,SBA,1850,1843.0,-7.0,2040,2037.0,-3.0,0,,0,154.0,916,No Delay,Denver,CO,Santa Barbara,CA
2019-10-27,Southwest Airlines Co.,WN,19393,5242,LAS,DAL,1900,1901.0,1.0,2330,2324.0,-6.0,0,,0,122.0,1067,No Delay,Las Vegas,NV,Dallas,TX
2020-07-23,SkyWest Airlines Inc.,OO,20304,4308,DTW,PLN,1625,1629.0,4.0,1732,1725.0,-7.0,0,,0,44.0,243,No Delay,Detroit,MI,Pellston,MI
2021-06-07,Endeavor Air Inc.,9E,20363,5294,RIC,DTW,600,556.0,-4.0,745,746.0,1.0,0,,0,76.0,456,No Delay,Richmond,VA,Detroit,MI
2022-09-12,Delta Air Lines Inc.,DL,19790,398,SLC,ATL,700,707.0,7.0,1242,1236.0,-6.0,0,,0,189.0,1590,No Delay,Salt Lake City,UT,Atlanta,GA
2023-07-21,Envoy Air,MQ,20398,3839,BIS,DFW,1429,1436.0,7.0,1709,1719.0,10.0,0,,0,129.0,977,No Delay,Bismarck/Mandan,ND,Dallas/Fort Worth,TX
2019-02-02,SkyWest Airlines Inc.,OO,20304,3045,ORD,HPN,1848,1846.0,-2.0,2159,2141.0,-18.0,0,,0,96.0,738,No Delay,Chicago,IL,White Plains,NY
2020-03-13,Southwest Airlines Co.,WN,19393,1527,KOA,OGG,1545,1539.0,-6.0,1630,1611.0,-19.0,0,,0,19.0,84,No Delay,Kona,HI,Kahului,HI
2021-10-27,American Airlines Inc.,AA,19805,2104,PIT,CLT,921,914.0,-7.0,1106,1031.0,-35.0,0,,0,61.0,366,No Delay,Pittsburgh,PA,Charlotte,NC
2021-12-10,United Air Lines Inc.,UA,19977,2624,LGA,DEN,755,757.0,2.0,1026,1040.0,14.0,0,,0,246.0,1620,No Delay,New York,NY,Denver,CO
2020-04-30,Southwest Airlines Co.,WN,19393,1487,PDX,DEN,730,,,1100,,,1,D,0,,991,No Delay,Portland,OR,Denver,CO
2022-12-31,Alaska Airlines Inc.,AS,19930,92,ANC,SEA,1305,1402.0,57.0,1730,1809.0,39.0,0,,0,165.0,1448,Carrier,Anchorage,AK,Seattle,WA
2022-07-22,SkyWest Airlines Inc.,OO,20304,4236,MSP,IMT,1515,1513.0,-2.0,1618,1606.0,-12.0,0,,0,40.0,257,No Delay,Minneapolis,MN,Iron Mountain/Kingsfd,MI
